employee_id,training_date,training_type,training_outcome,location,trainer,training_duration_days,training_cost,training_program_id,training_program_name
3736,2022-10-25,Internal,Incomplete,Lake Cathyshire,Brandy Drake,2,119.82,3,Project Management
3737,2022-11-17,External,Failed,Hickmanbury,James Green DVM,1,157.8,5,Customer Service
3738,2022-09-01,Internal,Completed,Mathewburgh,Steven Sharp,3,791.98,1,Technical Skills
3739,2022-08-19,External,Incomplete,North Stephen,Sierra Oneill,5,752.97,5,Customer Service
3740,2022-09-11,External,Completed,Kyleland,Johnny Walls,5,916.21,2,Leadership Development
3741,2022-10-05,External,Completed,New Daniel,Renee Williams,2,751.04,3,Project Management
3742,2023-04-22,Internal,Passed,West Randyland,Troy Willis,3,620.63,4,Communication Skills
3743,2022-11-17,Internal,Passed,Smithview,James Riley,3,439.3,2,Leadership Development
3744,2023-05-23,Internal,Completed,Beverlyshire,Hannah Trevino,1,716.39,4,Communication Skills
3745,2022-10-11,External,Failed,Lake Williammouth,Kenneth Mcneil,5,300.33,1,Technical Skills
3746,2023-02-22,Internal,Passed,New Curtis,Kara Kemp,3,337.15,3,Project Management
3747,2022-10-18,External,Failed,Lake Andrewport,Bruce Sanford,5,725.6,2,Leadership Development
3748,2022-12-23,Internal,Failed,West Frank,Jason Chan,5,588.88,5,Customer Service
3749,2022-09-28,External,Passed,Ryanburgh,Rebekah Campbell,4,742.98,1,Technical Skills
3750,2022-09-27,External,Passed,Andrewport,Paul Williams,5,283.05,3,Project Management
3751,2022-11-10,Internal,Incomplete,Teresabury,Brittney Miller,4,511.13,5,Customer Service
3752,2023-05-31,Internal,Completed,West Haleyfort,Joseph Chambers,1,158.86,4,Communication Skills
3753,2022-09-19,External,Failed,South Michaelland,Jennifer Hunter,1,741.95,3,Project Management
3754,2023-03-08,External,Incomplete,West Carolynbury,Jeffrey Gonzales,4,132.52,1,Technical Skills
3755,2023-06-27,Internal,Completed,Lake Lindaland,Tricia Flowers,1,736.19,5,Customer Service
3756,2023-03-27,External,Failed,South Hollyton,Jimmy Roach,4,521.51,1,Technical Skills
3757,2022-10-21,Internal,Incomplete,Port Scott,Valerie Villegas,2,132.09,1,Technical Skills
3758,2023-01-16,Internal,Failed,Jenniferfurt,Matthew Rios,4,917.17,2,Leadership Development
3759,2022-08-11,Internal,Completed,Garyshire,Justin Carter,2,790.71,3,Project Management
3760,2022-11-28,External,Passed,New Teresaland,Billy Baker,1,680.48,1,Technical Skills
3761,2022-08-18,External,Failed,Rodriguezview,Kenneth Gonzalez,1,947.57,5,Customer Service
3762,2023-06-15,Internal,Failed,Ryanhaven,Claudia Clark,2,594.61,3,Project Management
3763,2022-11-13,External,Incomplete,New Kathleen,Jeffery Kim,1,775.59,1,Technical Skills
3764,2022-08-30,External,Incomplete,Thomastown,Daniel Garrett,2,239.16,4,Communication Skills
3765,2022-11-25,Internal,Completed,Dominiqueton,Nancy Harrison,5,275.94,5,Customer Service
3766,2023-03-27,Internal,Incomplete,South Adamburgh,Chad Payne,4,466.32,1,Technical Skills
3767,2022-10-12,Internal,Completed,Allisonfort,Cheryl Schultz,4,840.46,2,Leadership Development
3768,2023-01-04,Internal,Completed,Buckmouth,Anna Everett,3,145.76,2,Leadership Development
3769,2022-10-12,Internal,Incomplete,New Vincenthaven,Michael Nelson,2,647.7,3,Project Management
3770,2023-07-05,Internal,Incomplete,New Ryan,Lisa Tran,2,536.2,3,Project Management
3771,2023-03-26,Internal,Incomplete,Gallowaychester,Jorge Rice,5,769.97,4,Communication Skills
3772,2023-01-01,External,Completed,New Jason,Kristin Freeman,1,894.66,4,Communication Skills
3773,2022-11-15,External,Failed,Ramirezstad,Evelyn Hayes,2,374.02,3,Project Management
3774,2023-02-04,Internal,Passed,Matthewborough,Jason Wells,5,569.42,2,Leadership Development
3775,2022-11-14,Internal,Completed,East Cristianmouth,Kimberly Howard DVM,1,172.82,5,Customer Service
3776,2023-02-05,Internal,Completed,Amberborough,Teresa Reilly,4,585.84,3,Project Management
3777,2022-10-13,External,Completed,Monicaberg,Brittany Wilson,1,759.38,3,Project Management
3778,2022-09-13,Internal,Completed,Lake Arielberg,Emily Johnson,5,341.74,5,Customer Service
3779,2023-05-29,External,Incomplete,Michaelstad,Kristi Jackson,3,733.04,3,Project Management
3780,2023-08-02,Internal,Failed,Vincentbury,James Allen,2,658.27,5,Customer Service
3781,2023-07-11,External,Incomplete,New Mia,David Nash,1,124.77,5,Customer Service
3782,2022-12-11,Internal,Passed,New Jordan,Dustin Anderson,5,506.4,1,Technical Skills
3783,2023-01-25,External,Completed,Anthonyside,Amanda Miller,5,851.24,1,Technical Skills
3784,2022-10-12,Internal,Completed,Myerston,Kylie Tran,2,671.12,4,Communication Skills
3785,2022-10-01,External,Passed,Lake Danielmouth,Nathan Juarez,1,257.8,3,Project Management
3786,2023-04-17,External,Failed,Jeanetteton,Wyatt Gray,4,280.06,2,Leadership Development
3787,2023-04-26,External,Passed,New Donald,Christine Escobar,4,140.03,3,Project Management
3788,2023-03-21,External,Completed,Russellstad,Jessica Jones,2,796.95,5,Customer Service
3789,2022-10-26,External,Incomplete,Jessicastad,Alejandro Carter,1,997.38,1,Technical Skills
3790,2023-03-18,External,Completed,East Erichaven,Douglas Phillips,2,676.95,4,Communication Skills
3791,2023-02-12,External,Failed,Stephanieside,Laura Mathis,2,348.89,2,Leadership Development
3792,2022-09-09,External,Passed,Brownland,Angela Castillo,1,385.62,3,Project Management
3793,2022-11-24,Internal,Completed,Lake Andrewshire,Margaret Best,2,552.67,3,Project Management
3794,2023-04-17,External,Failed,Nicholsonport,David Black,2,645.11,4,Communication Skills
3795,2023-01-25,External,Passed,Jenniferfurt,Jeffrey Edwards,1,954.02,3,Project Management
3796,2023-07-03,External,Incomplete,Jenningsville,Richard Brock,5,255.74,1,Technical Skills
3797,2023-03-09,External,Completed,Mayburgh,Margaret Cox,2,279.38,1,Technical Skills
3798,2022-08-22,External,Passed,New Richard,Joshua Kennedy,5,303.44,3,Project Management
3799,2022-08-07,Internal,Incomplete,Sheenaville,Travis Moore,4,809.38,4,Communication Skills
3800,2022-10-14,Internal,Completed,Davisland,Lori Kane,4,886.12,5,Customer Service
3801,2023-04-01,External,Incomplete,Annaport,David Anderson,2,125.88,2,Leadership Development
3802,2023-01-24,Internal,Passed,Malikmouth,Gary Jackson,1,493.72,2,Leadership Development
3803,2023-02-12,External,Passed,Mcclurebury,Patricia Hernandez,4,993.68,3,Project Management
3804,2023-02-15,External,Incomplete,Port Joshuaside,Derek Mason,4,414.55,5,Customer Service
3805,2022-08-31,External,Incomplete,Lake Richard,Patricia Nelson,1,391.88,4,Communication Skills
3806,2022-09-09,External,Passed,New Henryshire,Rachel Blackburn,4,600.64,5,Customer Service
3807,2023-03-26,External,Passed,Stevenshire,Stacy Smith,1,997.74,4,Communication Skills
3808,2023-01-25,External,Passed,Harrisonborough,Raymond Mitchell,4,254.26,1,Technical Skills
3809,2022-10-21,External,Incomplete,Walterview,Virginia Johnson,3,786.62,1,Technical Skills
3810,2022-12-21,External,Completed,South Jason,Ashley Price,3,189.7,4,Communication Skills
3811,2023-05-15,External,Completed,Cervantesland,Thomas Stevenson,2,484.02,1,Technical Skills
3812,2023-06-02,Internal,Failed,Marktown,William Bridges,5,299.74,4,Communication Skills
3813,2023-07-21,Internal,Failed,Mirandachester,Paul Robinson,1,169.79,1,Technical Skills
3814,2023-07-09,Internal,Failed,Smithchester,Seth Bradley,5,655.68,4,Communication Skills
3815,2023-02-05,Internal,Failed,Dianemouth,Evan Hart,1,910.09,3,Project Management
3816,2022-12-20,External,Passed,Barnesbury,Jessica Hicks,5,912.1,4,Communication Skills
3817,2023-03-07,Internal,Incomplete,Strongfurt,Thomas Pena,4,456.65,5,Customer Service
3818,2022-11-07,External,Incomplete,Thomasview,Jeremy Lee,4,313.5,2,Leadership Development
3819,2022-12-29,Internal,Incomplete,Port Christopherton,Marcus Harris,3,906.45,2,Leadership Development
3820,2022-08-19,External,Incomplete,Matthewmouth,Dawn Dunn,2,333.8,3,Project Management
3821,2022-11-30,External,Passed,Duncanland,Lisa Mitchell,2,866.63,3,Project Management
3822,2022-12-08,Internal,Incomplete,Shannonshire,Raymond Lee,5,357.58,1,Technical Skills
3823,2022-09-21,External,Completed,Wardstad,Gary Hill,4,516.9,4,Communication Skills
3824,2022-10-18,Internal,Completed,Lake Robert,Katherine Neal,5,200.23,2,Leadership Development
3825,2022-09-24,Internal,Completed,Karenside,Bradley Norris,1,728.77,2,Leadership Development
3826,2022-11-21,Internal,Completed,West Robert,Christopher Contreras,4,286.12,4,Communication Skills
3827,2023-02-01,Internal,Failed,Sellersbury,Thomas Mcknight,5,997.15,4,Communication Skills
3828,2023-06-13,External,Failed,South Rebecca,Andrew Sanders,2,984.63,2,Leadership Development
3829,2022-10-24,External,Incomplete,Davismouth,Ms. Mary Smith,5,233.67,3,Project Management
3830,2023-03-15,Internal,Completed,Cooperview,Micheal Bishop,3,142.42,1,Technical Skills
3831,2023-03-22,Internal,Failed,Baldwinmouth,William Brooks,2,784.73,3,Project Management
3832,2023-01-10,Internal,Incomplete,Burgessfurt,Gwendolyn Keller,4,770.38,2,Leadership Development
3833,2023-06-23,External,Completed,East Willieburgh,John Guerra,2,409.16,2,Leadership Development
3834,2023-01-04,External,Passed,Heatherborough,Crystal Wallace,1,700.53,1,Technical Skills
3835,2022-11-05,External,Failed,Howardland,Austin Todd,3,439.63,5,Customer Service
3836,2023-04-29,External,Incomplete,Justinport,Michael Miller,3,830.78,1,Technical Skills
3837,2023-02-22,Internal,Failed,North Eileen,Sherri Snyder,3,320.34,4,Communication Skills
3838,2023-04-19,Internal,Failed,West Michael,Mallory Johnson,2,510.23,4,Communication Skills
3839,2023-06-12,External,Failed,Michaelville,Chris Beasley,4,403.0,4,Communication Skills
3840,2022-11-06,External,Failed,West Jessicamouth,Evelyn Gray,4,170.61,1,Technical Skills
3841,2023-01-24,External,Passed,South Annahaven,Dean Grimes,4,872.91,5,Customer Service
3842,2022-09-22,Internal,Completed,Boothville,Keith Thomas,5,584.99,3,Project Management
3843,2023-08-04,External,Passed,New Richard,Rachel Brock,2,582.09,1,Technical Skills
3844,2023-07-09,External,Failed,East Normanbury,Kelly Diaz,5,603.67,3,Project Management
3845,2022-08-17,Internal,Passed,Tapiastad,Jason Mendoza,5,546.24,3,Project Management
3846,2023-04-11,Internal,Incomplete,West Lori,Frank Rogers,4,607.97,2,Leadership Development
3847,2023-03-28,Internal,Completed,Keithhaven,Andrew Powers,4,130.59,1,Technical Skills
3848,2022-11-18,Internal,Incomplete,Cardenasshire,Shane James,2,443.56,4,Communication Skills
3849,2023-03-15,External,Passed,South Lauraland,Tiffany Glover,3,436.47,2,Leadership Development
3850,2022-11-01,Internal,Completed,Catherinestad,Cody Flores,1,355.75,4,Communication Skills
3851,2023-01-21,Internal,Failed,East Michele,Angel Morales,3,982.51,3,Project Management
3852,2023-03-28,External,Completed,Joanmouth,Kevin Mitchell,3,372.76,1,Technical Skills
3853,2022-10-06,External,Failed,New Davidview,Regina Sullivan,3,348.22,2,Leadership Development
3854,2022-10-17,External,Incomplete,West Mary,Edward Campbell,5,913.62,4,Communication Skills
3855,2022-10-02,External,Passed,Lake Melissaborough,Brian Garcia,1,157.94,4,Communication Skills
3856,2023-07-12,External,Completed,Jensenborough,Zachary Jennings,4,527.6,1,Technical Skills
3857,2023-07-24,External,Completed,South Thomasview,Darrell Davidson,1,601.2,2,Leadership Development
3858,2023-06-13,External,Failed,Lake Jessicaport,Mary Morris,4,478.88,3,Project Management
3859,2023-06-05,External,Completed,North Amber,Colleen Miller,1,838.69,4,Communication Skills
3860,2022-10-10,Internal,Completed,West Briana,Sarah Walter,4,389.63,1,Technical Skills
3861,2023-04-29,Internal,Passed,Robertchester,Daniel Brown,1,911.36,3,Project Management
3862,2022-09-22,Internal,Passed,South Davidmouth,Darlene Harris,3,603.03,4,Communication Skills
3863,2022-09-16,Internal,Incomplete,Port Amanda,Sharon Decker,5,274.98,2,Leadership Development
3864,2022-11-02,External,Incomplete,North Regina,Dennis Decker,4,976.03,2,Leadership Development
3865,2022-11-03,External,Completed,Milesshire,Cheryl Ortiz,2,399.26,3,Project Management
3866,2022-12-04,Internal,Incomplete,New Rachelborough,Erica Brewer,4,993.08,5,Customer Service
3867,2022-09-07,External,Failed,Stewartbury,Angie Romero DDS,4,540.57,4,Communication Skills
3868,2022-09-27,Internal,Completed,North Timothyland,Taylor Harrington,3,272.58,3,Project Management
3869,2023-03-19,External,Completed,Christophershire,Amanda Chase,2,905.51,3,Project Management
3870,2023-03-10,External,Completed,Kevinville,Christopher Herring,1,919.25,1,Technical Skills
3871,2023-04-15,External,Completed,West Christina,Pamela Acosta,5,979.98,1,Technical Skills
3872,2023-02-26,Internal,Completed,Davisville,Robert Gray,3,499.86,4,Communication Skills
3873,2023-03-10,Internal,Completed,West Deborahville,Shane Jones,3,598.22,3,Project Management
3874,2022-10-03,External,Passed,Suzanneborough,Kristy Rodriguez,2,421.93,3,Project Management
3875,2023-06-10,External,Incomplete,Edwardshaven,Loretta Reynolds,2,860.22,2,Leadership Development
3876,2022-11-10,External,Failed,Crosschester,Gary Park,1,946.23,2,Leadership Development
3877,2023-06-04,External,Passed,Markhaven,Jeremy Townsend,1,888.55,4,Communication Skills
3878,2022-12-28,Internal,Passed,Fletchermouth,Nancy Lewis,5,749.69,5,Customer Service
3879,2023-04-11,Internal,Incomplete,South Jeremyberg,Angel Mckinney,2,613.95,3,Project Management
3880,2022-09-25,Internal,Completed,Randallport,Kyle Davis,3,934.92,4,Communication Skills
3881,2022-10-25,External,Failed,Edwardville,Beth Hughes,3,170.61,3,Project Management
3882,2023-06-02,Internal,Completed,Blanchardton,Brandon Brown,2,654.09,5,Customer Service
3883,2023-07-05,Internal,Incomplete,North Erin,Alexandria Davis,2,842.6,4,Communication Skills
3884,2022-09-17,External,Passed,Martinbury,Amy Garcia,1,789.88,5,Customer Service
3885,2022-08-19,External,Failed,Lindseyberg,Brian Brown,2,324.81,4,Communication Skills
3886,2022-11-28,External,Passed,Lake Charlesborough,Dr. Allison Reese,4,298.1,1,Technical Skills
3887,2023-07-25,External,Failed,Millerville,Mark Lewis,1,181.23,4,Communication Skills
3888,2022-12-21,Internal,Completed,Laraside,Kevin Paul,4,287.18,3,Project Management
3889,2023-08-02,External,Incomplete,Courtneyville,Martha Clements,1,292.8,1,Technical Skills
3890,2023-01-08,External,Completed,North Rebeccafurt,Brian Salazar II,4,596.62,3,Project Management
3891,2023-04-08,External,Passed,Carolbury,Amy Gomez,5,774.74,2,Leadership Development
3892,2022-10-10,External,Completed,South Tyler,Brad Hogan,5,894.59,1,Technical Skills
3893,2022-09-16,External,Failed,Port Tracieview,Erin Jones,1,242.36,2,Leadership Development
3894,2022-12-02,External,Failed,South Miguel,Roy Morales,4,533.27,2,Leadership Development
3895,2023-04-22,External,Completed,Robinsonmouth,Monica Johnson,1,983.77,1,Technical Skills
3896,2023-04-06,Internal,Passed,New Jessicatown,Sandra Poole,4,293.64,1,Technical Skills
3897,2023-08-04,Internal,Incomplete,New Katherine,Kyle Wilson,3,380.61,1,Technical Skills
3898,2022-11-21,Internal,Failed,Lake Michael,Alexis Johnson,4,942.24,1,Technical Skills
3899,2022-09-23,Internal,Failed,Singletonborough,Laura Hahn,2,662.56,5,Customer Service
3900,2023-05-02,Internal,Passed,Brownstad,Anthony Smith,5,143.21,1,Technical Skills
3901,2023-05-11,External,Failed,Port Randyfort,Linda Harris,1,876.73,5,Customer Service
3902,2023-01-11,External,Failed,Mcdonaldshire,Shawn Rivera,4,768.05,2,Leadership Development
3903,2023-06-01,External,Incomplete,North Paulville,Nicole Sampson,4,153.15,4,Communication Skills
3904,2023-06-17,External,Passed,Diazchester,Jeffrey Roberts,5,339.73,3,Project Management
3905,2022-12-18,Internal,Failed,West Christopher,Holly Stewart,3,233.22,3,Project Management
3906,2023-02-19,Internal,Completed,New Randy,Philip Flores,2,735.44,3,Project Management
3907,2022-12-06,External,Incomplete,Port Gary,Lucas King,3,281.7,1,Technical Skills
3908,2022-09-20,External,Failed,South Scott,Randy Baker,1,489.69,3,Project Management
3909,2023-01-04,Internal,Failed,Bennetthaven,John Patel,4,436.23,3,Project Management
3910,2023-05-07,External,Incomplete,Haasstad,Wayne Ferguson,5,248.85,2,Leadership Development
3911,2022-09-09,External,Failed,Lake Tracyton,Barbara Stevenson,5,395.22,5,Customer Service
3912,2022-08-09,External,Passed,Brittneystad,Christina Garcia,4,615.7,2,Leadership Development
3913,2022-11-28,Internal,Failed,South Ian,Heather Hahn,4,387.35,1,Technical Skills
3914,2023-02-24,Internal,Failed,Smithhaven,Leslie Dyer,1,559.86,2,Leadership Development
3915,2023-04-01,External,Completed,South Elizabethfort,Wendy Curry,2,602.21,2,Leadership Development
3916,2023-03-16,External,Passed,Callahanton,Margaret Walker,4,343.6,4,Communication Skills
3917,2023-03-28,Internal,Failed,New Jacquelineland,Brandi Clark,3,328.89,3,Project Management
3918,2022-10-10,External,Completed,Cruztown,Richard Rodriguez,3,701.83,4,Communication Skills
3919,2023-07-28,External,Completed,Greenshire,Robert Barton,5,229.03,5,Customer Service
3920,2023-06-04,Internal,Failed,Bowmanberg,Shane Salazar,3,809.39,5,Customer Service
3921,2023-06-04,External,Completed,Lisaborough,Sandra Haney,5,393.54,5,Customer Service
3922,2023-03-18,External,Incomplete,Luisbury,Ariel Brown,1,629.74,4,Communication Skills
3923,2022-12-27,External,Failed,South Bradley,Martin Brown,2,378.39,3,Project Management
3924,2022-09-08,External,Passed,Deborahton,Jerry Carter,2,715.98,5,Customer Service
3925,2023-02-12,Internal,Failed,Lake Regina,Jacob Forbes,1,386.55,2,Leadership Development
3926,2023-07-25,Internal,Incomplete,Blakeview,Sandra Ferrell,2,449.35,5,Customer Service
3927,2023-03-05,External,Completed,South Ronaldburgh,Sergio Wheeler,2,878.67,5,Customer Service
3928,2022-09-11,Internal,Failed,Jenniferton,Devin Clark MD,1,799.99,2,Leadership Development
